"cell","n_records","y","toc_median","mask","n_sites","y_sd","x_lon","y_lat"
3252686,2,0.489958479424835,3.08,"deep",2,NA,8.55000028995727,-0.349999994064376
3252687,2,0.466867620354109,2.92,"deep",2,NA,8.65000029334857,-0.349999994064376
3252688,2,0.328379603438738,2.12,"shelf",2,NA,8.7500002967399,-0.349999994064376
3252689,1,-0.0457574905606751,0.89,"shelf",1,NA,8.8500003001312,-0.349999994064376
3252690,3,-0.345152511306954,0.31,"shelf",3,0.259283693732847,8.95000030352253,-0.349999994064376
3252691,4,-0.59121731522011,0.4,"shelf",3,0.52485778518075,9.05000030691383,-0.349999994064376
3255380,2,0.238053358420096,1.745,"deep",1,NA,-82.0500027825723,-0.44999999236849
3255741,2,-1.30102999566398,0.04,"shelf",1,NA,-45.9500015583083,-0.44999999236849
3255760,1,-0.173925197299174,0.66,"shelf",1,NA,-44.0500014938734,-0.44999999236849
3255928,2,-0.367591088495232,0.42,"deep",1,NA,-27.2500009241328,-0.44999999236849
