"cell","x_lon","y_lat","n_records","n_sites","y","toc_median","y_sd","mask","sbt_mean","sbt_min","sbt_max","sbs_mean","o2b_mean","sst_mean","sss_mean","chl_mean","phyc_bot","sws_bot","depth","slope","tri","tpi","dist_coast_km","poc_surf","poc_flux","river_poc","river_tss","sed_thick","gs_d50","gs_d16","porosity","litho_gs","litho_t1","litho_t2","litho_t3","litho_t4","litho_t5","litho_t6","block","fold","region"
1792216,121.550004122141,40.2499993174034,1,1,-0.920818753952375,0.11,NA,"shelf",10.4846897125244,-1.08310890197754,24.385929107666,29.0289344787598,307.71875,12.2112331390381,28.6901435852051,-0.108709923923016,0.905655562877655,-1.94233334064484,19.7152786254883,-1.556889295578,0.310722798109055,-0.266493022441864,1.61858820915222,2.66312408447266,2.66312408447266,-2.02978920936584,0.180251568555832,3.08603143692017,-0.513453245162964,-0.905420780181885,68.636962890625,0.0969100147485733,0,1,0,0,0,0,"10 4",4,"8 W Pacific"
1792220,121.950004135706,40.2499993174034,1,1,-1.04575749056068,0.08,NA,"shelf",12.2624187469482,-1.50623416900635,27.4299736022949,27.7038135528564,298.130065917969,12.2615489959717,27.3986167907715,0.125519722700119,0.829633772373199,-1.69773280620575,8.80555534362793,-1.53314089775085,0.502668857574463,1.71805548667908,1.16023552417755,2.68973231315613,2.68973231315613,-3.03380346298218,-0.984101116657257,3.00539493560791,-0.51355254650116,-0.905513644218445,65.1961441040039,0.0969100147485733,0,1,0,0,0,0,"10 4",4,"8 W Pacific"
1792495,149.450005068317,40.2499993174034,1,1,-0.0268721464003013,0.93,NA,"deep",1.01068091392517,0.970269978046417,1.01644706726074,34.6892776489258,157.344192504883,14.8573474884033,33.8969650268555,-0.245960116386414,-1.5839935541153,-1.55041205883026,5412.423828125,-0.26839280128479,1.63021278381348,-3.28559875488281,2.68375682830811,2.15922522544861,0.671975135803223,-6,-5,2.47838091850281,-1.5898129940033,-2.0704038143158,76.6852416992188,-2,0,0,0,1,0,0,"12 4",1,"8 W Pacific"
1792570,156.950005322666,40.2499993174034,1,1,0.278753600952829,1.89,NA,"deep",1.0106406211853,0.980603098869324,1.03622174263,34.6903533935547,154.995864868164,14.0718698501587,33.9596633911133,-0.258764564990997,-1.5839935541153,-1.79948842525482,5606.361328125,-0.858595311641693,1.17525970935822,-2.25700378417969,3.01102948188782,1.95100021362305,0.450631856918335,-6,-5,2.40440797805786,-2.0873339176178,-2.49925231933594,76.9534149169922,-2,0,0,0,1,0,0,"13 4",2,"8 W Pacific"
1793084,-151.650005142926,40.1499993190993,1,1,-0.236572006437063,0.57,NA,"deep",1.07863771915436,1.04776227474213,1.09594464302063,34.6867370605469,150.830413818359,14.7798929214478,33.3257522583008,-0.624033212661743,-1.5839935541153,-2.66921472549438,5103.4580078125,0.0240788757801056,1.96735036373138,-32.9860382080078,3.25904846191406,1.81847810745239,0.353130340576172,-6,-5,1.98801362514496,-2.2630250453949,-2.81861519813538,80.4465713500977,-2,0,0,0,1,0,0,"-13 4",2,"7 NE Pacific"
1793319,-128.150004345968,40.1499993190993,1,1,-0.229147988357856,0.58,NA,"deep",1.25207185745239,1.09449636936188,1.13314533233643,34.6682281494141,127.01244354248,14.1980648040771,32.5842094421387,-0.576604127883911,-1.5839935541153,-1.72025978565216,4490.888671875,-0.595405876636505,1.46571278572083,12.1102142333984,2.51783728599548,1.94075131416321,0.523050248622894,-4.82930564880371,-2.51694560050964,2.59081721305847,-2.00842332839966,-2.5497088432312,74.7200088500977,-2,0,0,0,1,0,0,"-11 4",3,"7 NE Pacific"
1793862,-73.8500025044847,40.1499993190993,1,1,-0.0506099933550872,0.88,NA,"shelf",10.8153171539307,3.58541679382324,20.099739074707,32.2015762329102,273.624267578125,13.8181133270264,31.4620475769043,0.179411172866821,0.859233498573303,-1.43325769901276,24.5625,-1.17177522182465,0.612029194831848,0.234374701976776,1.36153590679169,2.56134366989136,2.56134366989136,-3.70845651626587,-2.12359976768494,3.21181845664978,-0.487423032522202,-0.822282612323761,73.6362380981445,0.0969100147485733,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793866,-73.4500024909194,40.1499993190993,1,1,-0.823908740944319,0.14,NA,"shelf",8.91446113586426,4.08589458465576,16.1922168731689,32.8584594726562,262.680267333984,13.9613475799561,31.992847442627,-0.0364418290555477,0.767114520072937,-1.92883467674255,39.2222213745117,-1.18212926387787,0.669006764888763,2.06510448455811,1.73328995704651,2.50160455703735,2.50160455703735,-4.22402715682983,-2.84272027015686,3.36205220222473,-0.464265882968903,-0.902005434036255,52.7147445678711,0.0969100147485733,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793868,-73.2500024841368,40.1499993190993,1,1,-0.920818753952375,0.11,NA,"shelf",8.90007877349854,4.04545974731445,16.2409973144531,32.8440895080566,264.149688720703,13.9120082855225,32.0545845031738,-0.11043643206358,0.744190514087677,-2.32099962234497,40.6180534362793,-1.74532091617584,0.0617456324398518,-0.0789923667907715,1.80301380157471,2.44861960411072,2.44861960411072,-3.64208984375,-1.69663119316101,3.4170286655426,-0.328898906707764,-0.702067911624908,51.696346282959,0.0969100147485733,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793870,-73.0500024773542,40.1499993190993,1,1,-0.823908740944319,0.14,NA,"shelf",8.62196636199951,3.98672437667847,15.6876525878906,33.0261688232422,246.29948425293,13.8867874145508,32.1426467895508,-0.128180935978889,0.61514288187027,-2.36364531517029,45.0972213745117,-1.7110116481781,0.164115279912949,-0.373263597488403,1.8257691860199,2.43710899353027,2.43710899353027,-3.48153972625732,-1.44051039218903,3.46729135513306,-0.316127419471741,-0.679768145084381,51.2887687683105,0.0969100147485733,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793873,-72.7500024671802,40.1499993190993,1,1,-0.853871964321762,0.13,NA,"shelf",8.63934707641602,3.90677642822266,15.3789520263672,33.262336730957,226.537506103516,13.8354835510254,32.2969207763672,-0.126569479703903,0.404465854167938,-2.00916194915771,53.5277786254883,-1.59299492835999,0.152596071362495,-0.197916388511658,1.89766228199005,2.39761424064636,2.39761424064636,-3.43009352684021,-1.37615144252777,3.52368235588074,-0.253986924886703,-0.632051169872284,51.3786659240723,0.096847303211689,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793875,-72.5500024603976,40.1499993190993,1,1,-0.638272163982407,0.22,NA,"shelf",8.8776273727417,3.87444567680359,15.5220203399658,33.4443893432617,219.455841064453,13.7784690856934,32.3879776000977,-0.115841209888458,0.323046922683716,-1.80722141265869,57.9375,-1.61588037014008,0.383060604333878,0.206597328186035,1.93218350410461,2.38873410224915,2.38873410224915,-3.43672513961792,-1.54090285301208,3.4801037311554,-0.262592673301697,-0.645829856395721,52.1488990783691,0.0954958721995354,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793878,-72.2500024502237,40.1499993190993,1,1,-0.318758762624413,0.47,NA,"shelf",9.68415832519531,3.9177725315094,15.6105051040649,33.9680404663086,204.289947509766,13.7464008331299,32.5586776733398,-0.105220034718513,0.138233736157417,-1.88285005092621,68.5833358764648,-1.36286926269531,0.492673188447952,-0.308160185813904,1.97224962711334,2.38041400909424,2.38041400909424,-3.60181188583374,-1.69121146202087,3.58122897148132,-0.283027976751328,-0.668801009654999,50.404842376709,0.0965451747179031,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793880,-72.050002443441,40.1499993190993,1,1,-0.769551078621726,0.16,NA,"shelf",9.79842567443848,4.03813505172729,15.7530202865601,33.9873962402344,207.79833984375,13.7529525756836,32.6904220581055,-0.101578369736671,0.166296392679214,-1.65265882015228,67.0277786254883,-1.32127141952515,0.519244432449341,1.36545085906982,2.00871205329895,2.36723160743713,2.36723160743713,-3.57061147689819,-1.99496340751648,3.5413658618927,-0.297982335090637,-0.699603497982025,49.3907318115234,0.0969099700450897,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793885,-71.5500024264845,40.1499993190993,1,1,-0.267606240177031,0.53,NA,"shelf",11.3255424499512,5.45561504364014,15.9643850326538,34.7916946411133,194.587768554688,14.110203742981,33.1966438293457,-0.11001793295145,-0.00617230590432882,-2.17049264907837,85.6666641235352,-1.63750422000885,0.246471375226974,0.940104484558105,2.11475729942322,2.33855295181274,2.33855295181274,-3.5484790802002,-1.76333451271057,3.68386721611023,-0.922105014324188,-1.45632243156433,47.4523773193359,0.094613641500473,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793888,-71.2500024163105,40.1499993190993,1,1,-0.657577319177794,0.21,NA,"shelf",12.067310333252,7.15542268753052,15.6129570007324,35.2001724243164,188.108535766602,14.4676065444946,33.4688949584961,-0.120253689587116,-0.185779273509979,-1.70598971843719,114.513885498047,-0.553422272205353,1.24428570270538,4.30295085906982,2.16753005981445,2.27368807792664,2.2231879234314,-3.43568539619446,-1.37966680526733,3.55421733856201,-1.10163104534149,-1.66127634048462,51.6765098571777,-0.0916803330183029,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793890,-71.0500024095279,40.1499993190993,1,1,-0.337242168318426,0.45,NA,"shelf",12.0907402038574,7.69598770141602,15.0985040664673,35.4073753356934,179.450424194336,14.7455654144287,33.634090423584,-0.131458759307861,-0.462665259838104,-1.67306482791901,143.611114501953,-0.628060936927795,1.23398268222809,4.1310772895813,2.18251585960388,2.19255208969116,2.05768465995789,-3.48299789428711,-1.34687662124634,3.60859107971191,-1.1455249786377,-1.64420080184937,51.8505783081055,-0.517658352851868,0,0.83873724937439,0.16126275062561,0,0,0,"-7 4",4,"6 NW Atlantic"
1793893,-70.750002399354,40.1499993190993,1,1,-0.193820026016113,0.63,NA,"shelf",12.3345966339111,7.90858459472656,15.7714710235596,35.3643035888672,181.146636962891,14.6796493530273,33.6437683105469,-0.135709762573242,-0.401996612548828,-1.80932402610779,129.777770996094,-1.1025048494339,0.72130674123764,0.403645753860474,2.19045734405518,2.14164257049561,2.04451680183411,-3.5335054397583,-1.57763206958771,3.71471428871155,-1.15213584899902,-1.63109946250916,51.3901634216309,-0.0934074595570564,0,1,0,0,0,0,"-7 4",4,"6 NW Atlantic"
1793896,-70.45000238918,40.1499993190993,1,1,-0.3767507096021,0.41,NA,"shelf",12.3991346359253,8.12800025939941,15.7072496414185,35.329029083252,186.592987060547,14.4039535522461,33.5429382324219,-0.134513437747955,-0.278544098138809,-1.94882452487946,119.006942749023,-0.747889816761017,1.09799432754517,7.29253387451172,2.20908999443054,2.13426542282104,2.06942439079285,-3.55371451377869,-1.63846135139465,3.78235363960266,-1.13886892795563,-1.65355539321899,54.4932556152344,0.0968562513589859,0,1,0,0,0,0,"-6 4",4,"6 NW Atlantic"
1793898,-70.2500023823974,40.1499993190993,1,1,-0.221848749616356,0.59,NA,"shelf",12.4533214569092,8.15921401977539,15.9417934417725,35.2769317626953,188.127639770508,14.2227420806885,33.4760589599609,-0.135187208652496,-0.25220200419426,-2.04592728614807,114.305557250977,-0.658296942710876,1.21503233909607,7.53819417953491,2.22624778747559,2.13898730278015,2.08916544914246,-3.56830239295959,-1.65374350547791,3.89649748802185,-1.12952697277069,-1.66051375865936,54.7288398742676,0.0968566238880157,0,1,0,0,0,0,"-6 4",4,"6 NW Atlantic"
1793901,-69.9500023722235,40.1499993190993,1,1,-0.229147988357856,0.58,NA,"shelf",12.3679180145264,7.98283576965332,16.4513816833496,35.1337966918945,190.652557373047,13.9811267852783,33.3862915039062,-0.136393472552299,-0.171346485614777,-2.48533368110657,106.368057250977,-0.798569321632385,1.06649422645569,3.05989766120911,2.25442457199097,2.13485217094421,2.11184811592102,-3.5759129524231,-1.90782022476196,3.86581945419312,-1.11578238010406,-1.6687593460083,54.3860740661621,0.09686329215765,0,1,0,0,0,0,"-6 4",4,"6 NW Atlantic"
